ds,yhat,yhat_lower,yhat_upper,sku,run_id,type
2024-09-02,7.0,7.0,7.0,Viral Spike,20251207_2248,actual
2024-09-03,5.0,5.0,5.0,Viral Spike,20251207_2248,actual
2024-09-04,6.0,6.0,6.0,Viral Spike,20251207_2248,actual
2024-09-05,7.0,7.0,7.0,Viral Spike,20251207_2248,actual
2024-09-06,13.0,13.0,13.0,Viral Spike,20251207_2248,actual
2024-09-07,10.0,10.0,10.0,Viral Spike,20251207_2248,actual
2024-09-08,10.0,10.0,10.0,Viral Spike,20251207_2248,actual
2024-09-09,10.0,10.0,10.0,Viral Spike,20251207_2248,actual
2024-09-10,6.0,6.0,6.0,Viral Spike,20251207_2248,actual
2024-09-11,5.0,5.0,5.0,Viral Spike,20251207_2248,actual
2024-09-12,9.0,9.0,9.0,Viral Spike,20251207_2248,actual
2024-09-13,8.0,8.0,8.0,Viral Spike,20251207_2248,actual
2024-09-14,8.0,8.0,8.0,Viral Spike,20251207_2248,actual
2024-09-15,5.0,5.0,5.0,Viral Spike,20251207_2248,actual
2024-09-16,11.0,11.0,11.0,Viral Spike,20251207_2248,actual
2024-09-17,9.0,9.0,9.0,Viral Spike,20251207_2248,actual
2024-09-18,8.0,8.0,8.0,Viral Spike,20251207_2248,actual
2024-09-19,9.0,9.0,9.0,Viral Spike,20251207_2248,actual
2024-09-20,5.0,5.0,5.0,Viral Spike,20251207_2248,actual
2024-09-21,11.0,11.0,11.0,Viral Spike,20251207_2248,actual
2024-09-22,7.0,7.0,7.0,Viral Spike,20251207_2248,actual
2024-09-23,6.0,6.0,6.0,Viral Spike,20251207_2248,actual
2024-09-24,11.0,11.0,11.0,Viral Spike,20251207_2248,actual
2024-09-25,9.0,9.0,9.0,Viral Spike,20251207_2248,actual
2024-09-26,6.0,6.0,6.0,Viral Spike,20251207_2248,actual
2024-09-27,6.0,6.0,6.0,Viral Spike,20251207_2248,actual
2024-09-28,12.0,12.0,12.0,Viral Spike,20251207_2248,actual
2024-09-29,11.0,11.0,11.0,Viral Spike,20251207_2248,actual
2024-09-30,11.0,11.0,11.0,Viral Spike,20251207_2248,actual
2024-10-01,8.0,8.0,8.0,Viral Spike,20251207_2248,actual
2024-10-02,5.0,5.0,5.0,Viral Spike,20251207_2248,actual
2024-10-03,9.0,9.0,9.0,Viral Spike,20251207_2248,actual
2024-10-04,5.0,5.0,5.0,Viral Spike,20251207_2248,actual
2024-10-05,5.0,5.0,5.0,Viral Spike,20251207_2248,actual
2024-10-06,5.0,5.0,5.0,Viral Spike,20251207_2248,actual
2024-10-07,10.0,10.0,10.0,Viral Spike,20251207_2248,actual
2024-10-08,8.0,8.0,8.0,Viral Spike,20251207_2248,actual
2024-10-09,9.0,9.0,9.0,Viral Spike,20251207_2248,actual
2024-10-10,9.0,9.0,9.0,Viral Spike,20251207_2248,actual
2024-10-11,10.0,10.0,10.0,Viral Spike,20251207_2248,actual
2024-10-12,7.0,7.0,7.0,Viral Spike,20251207_2248,actual
2024-10-13,9.0,9.0,9.0,Viral Spike,20251207_2248,actual
2024-10-14,8.0,8.0,8.0,Viral Spike,20251207_2248,actual
2024-10-15,11.0,11.0,11.0,Viral Spike,20251207_2248,actual
2024-10-16,8.0,8.0,8.0,Viral Spike,20251207_2248,actual
2024-10-17,7.0,7.0,7.0,Viral Spike,20251207_2248,actual
2024-10-18,7.0,7.0,7.0,Viral Spike,20251207_2248,actual
2024-10-19,8.0,8.0,8.0,Viral Spike,20251207_2248,actual
2024-10-20,13.0,13.0,13.0,Viral Spike,20251207_2248,actual
2024-10-21,5.0,5.0,5.0,Viral Spike,20251207_2248,actual
2024-10-22,9.0,9.0,9.0,Viral Spike,20251207_2248,actual
2024-10-23,6.0,6.0,6.0,Viral Spike,20251207_2248,actual
2024-10-24,11.0,11.0,11.0,Viral Spike,20251207_2248,actual
2024-10-25,8.0,8.0,8.0,Viral Spike,20251207_2248,actual
2024-10-26,11.0,11.0,11.0,Viral Spike,20251207_2248,actual
2024-10-27,11.0,11.0,11.0,Viral Spike,20251207_2248,actual
2024-10-28,7.0,7.0,7.0,Viral Spike,20251207_2248,actual
2024-10-29,6.0,6.0,6.0,Viral Spike,20251207_2248,actual
2024-10-30,11.0,11.0,11.0,Viral Spike,20251207_2248,actual
2024-10-31,6.0,6.0,6.0,Viral Spike,20251207_2248,actual
2024-11-01,10.0,10.0,10.0,Viral Spike,20251207_2248,actual
2024-11-02,11.0,11.0,11.0,Viral Spike,20251207_2248,actual
2024-11-04,9.0,9.0,9.0,Viral Spike,20251207_2248,actual
2024-11-05,10.0,10.0,10.0,Viral Spike,20251207_2248,actual
2024-11-06,11.0,11.0,11.0,Viral Spike,20251207_2248,actual
2024-11-07,6.0,6.0,6.0,Viral Spike,20251207_2248,actual
2024-11-08,10.0,10.0,10.0,Viral Spike,20251207_2248,actual
2024-11-09,11.0,11.0,11.0,Viral Spike,20251207_2248,actual
2024-11-10,10.0,10.0,10.0,Viral Spike,20251207_2248,actual
2024-11-11,7.0,7.0,7.0,Viral Spike,20251207_2248,actual
2024-11-12,10.0,10.0,10.0,Viral Spike,20251207_2248,actual
2024-11-13,11.0,11.0,11.0,Viral Spike,20251207_2248,actual
2024-11-14,8.0,8.0,8.0,Viral Spike,20251207_2248,actual
2024-11-15,6.0,6.0,6.0,Viral Spike,20251207_2248,actual
2024-11-16,10.0,10.0,10.0,Viral Spike,20251207_2248,actual
2024-11-18,14.0,14.0,14.0,Viral Spike,20251207_2248,actual
2024-11-19,11.0,11.0,11.0,Viral Spike,20251207_2248,actual
2024-11-20,8.0,8.0,8.0,Viral Spike,20251207_2248,actual
2024-11-21,13.0,13.0,13.0,Viral Spike,20251207_2248,actual
2024-11-22,15.0,15.0,15.0,Viral Spike,20251207_2248,actual
2024-11-23,13.0,13.0,13.0,Viral Spike,20251207_2248,actual
2024-11-24,12.0,12.0,12.0,Viral Spike,20251207_2248,actual
2024-11-25,10.0,10.0,10.0,Viral Spike,20251207_2248,actual
2024-11-26,6.0,6.0,6.0,Viral Spike,20251207_2248,actual
2024-11-27,10.0,10.0,10.0,Viral Spike,20251207_2248,actual
2024-11-28,7.0,7.0,7.0,Viral Spike,20251207_2248,actual
2024-11-29,43.0,43.0,43.0,Viral Spike,20251207_2248,actual
2024-11-30,14.0,14.0,14.0,Viral Spike,20251207_2248,actual
2024-12-01,11.0,11.0,11.0,Viral Spike,20251207_2248,actual
2024-12-02,40.0,40.0,40.0,Viral Spike,20251207_2248,actual
2024-12-03,11.0,11.0,11.0,Viral Spike,20251207_2248,actual
2024-12-04,14.0,14.0,14.0,Viral Spike,20251207_2248,actual
2024-12-05,12.0,12.0,12.0,Viral Spike,20251207_2248,actual
2024-12-06,9.0,9.0,9.0,Viral Spike,20251207_2248,actual
2024-12-07,10.0,10.0,10.0,Viral Spike,20251207_2248,actual
2024-12-08,14.0,14.0,14.0,Viral Spike,20251207_2248,actual
2024-12-09,11.0,11.0,11.0,Viral Spike,20251207_2248,actual
2024-12-10,11.0,11.0,11.0,Viral Spike,20251207_2248,actual
2024-12-11,7.0,7.0,7.0,Viral Spike,20251207_2248,actual
2024-12-12,7.0,7.0,7.0,Viral Spike,20251207_2248,actual
2024-12-13,7.0,7.0,7.0,Viral Spike,20251207_2248,actual
2024-12-14,20.0,20.0,20.0,Viral Spike,20251207_2248,actual
2024-12-15,12.0,12.0,12.0,Viral Spike,20251207_2248,actual
2024-12-16,9.0,9.0,9.0,Viral Spike,20251207_2248,actual
2024-12-17,13.0,13.0,13.0,Viral Spike,20251207_2248,actual
2024-12-18,11.0,11.0,11.0,Viral Spike,20251207_2248,actual
2024-12-19,10.0,10.0,10.0,Viral Spike,20251207_2248,actual
2024-12-20,9.0,9.0,9.0,Viral Spike,20251207_2248,actual
2024-12-21,10.0,10.0,10.0,Viral Spike,20251207_2248,actual
2024-12-22,11.0,11.0,11.0,Viral Spike,20251207_2248,actual
2024-12-23,12.0,12.0,12.0,Viral Spike,20251207_2248,actual
2024-12-24,10.0,10.0,10.0,Viral Spike,20251207_2248,actual
2024-12-25,40.0,40.0,40.0,Viral Spike,20251207_2248,actual
2024-12-26,13.0,13.0,13.0,Viral Spike,20251207_2248,actual
2024-12-27,11.0,11.0,11.0,Viral Spike,20251207_2248,actual
2024-12-28,11.0,11.0,11.0,Viral Spike,20251207_2248,actual
2024-12-29,14.0,14.0,14.0,Viral Spike,20251207_2248,actual
2024-12-30,13.0,13.0,13.0,Viral Spike,20251207_2248,actual
2024-12-31,18.0,18.0,18.0,Viral Spike,20251207_2248,actual
2022-02-15,25.863073092897476,19.97117859019879,32.06712666392469,Viral Spike,20251207_2248,forecast
2022-02-16,25.02630875902795,18.655107526793934,30.937007405688487,Viral Spike,20251207_2248,forecast
2022-02-17,23.769934622383953,17.678936178266145,30.23595349965812,Viral Spike,20251207_2248,forecast
2022-02-18,22.50586333772686,16.228521275458164,28.610520989679245,Viral Spike,20251207_2248,forecast
2022-02-19,23.179282784389745,16.97387277683565,29.211772198934536,Viral Spike,20251207_2248,forecast
2022-02-20,22.069412461290785,15.915156585405239,28.72061077904894,Viral Spike,20251207_2248,forecast
2022-02-21,18.42478891375533,12.145830520367344,24.382979991647304,Viral Spike,20251207_2248,forecast
2022-02-22,17.317372620870575,11.165904442343367,23.75605572894286,Viral Spike,20251207_2248,forecast
2022-02-23,16.51964578352585,10.311842351004966,22.956177480032967,Viral Spike,20251207_2248,forecast
2022-02-24,15.443531007085793,9.292209248878658,21.617814617055267,Viral Spike,20251207_2248,forecast
2022-02-25,14.495494958020846,8.13378104246196,20.530499997890836,Viral Spike,20251207_2248,forecast
2022-02-26,15.62469831147054,9.68429119718035,21.397660322553445,Viral Spike,20251207_2248,forecast
2022-02-27,15.067113832648419,9.27410476135576,21.232479714834533,Viral Spike,20251207_2248,forecast
2022-02-28,12.04958854704422,6.191924123460965,18.20216693553093,Viral Spike,20251207_2248,forecast
2022-03-01,11.666729512076035,5.4501079443688925,17.61018548870907,Viral Spike,20251207_2248,forecast
2022-03-02,11.654842524467627,5.39867935415096,17.24617143871271,Viral Spike,20251207_2248,forecast
2022-03-03,11.401951088151682,5.45899563306045,17.685399292560838,Viral Spike,20251207_2248,forecast
2022-03-04,11.29822986493665,5.118867619925322,17.51766504456287,Viral Spike,20251207_2248,forecast
2022-03-05,13.288878695496319,7.393593714022367,19.28631902299785,Viral Spike,20251207_2248,forecast
2022-03-06,13.561739356322152,7.2422668113985464,19.839640225378062,Viral Spike,20251207_2248,forecast
2022-03-07,11.320192978259685,5.431396284070898,17.236801632439587,Viral Spike,20251207_2248,forecast
2022-03-08,11.682804204524905,5.328574886721164,17.9995033691647,Viral Spike,20251207_2248,forecast
2022-03-09,12.35400288013259,6.447748314155016,18.66638896163441,Viral Spike,20251207_2248,forecast
2022-03-10,12.70503151184465,6.760591132279872,18.746684999628496,Viral Spike,20251207_2248,forecast
2022-03-11,13.119468355725457,6.879764269124558,18.955594914978423,Viral Spike,20251207_2248,forecast
2022-03-12,15.550524224515323,9.893356901517615,21.66926849735883,Viral Spike,20251207_2248,forecast
2022-03-13,16.15180426940677,10.127101890365866,22.30896143759858,Viral Spike,20251207_2248,forecast
2022-03-14,14.118644679106541,8.112543384453618,20.405975072058933,Viral Spike,20251207_2248,forecast
2022-03-15,14.610087983344112,8.651472799282308,20.7425085974085,Viral Spike,20251207_2248,forecast
2022-03-16,15.31586094280341,9.437340133994661,21.570402198376502,Viral Spike,20251207_2248,forecast
2022-03-17,15.607796274559348,9.130429568801873,21.961920579872153,Viral Spike,20251207_2248,forecast
2022-03-18,15.879995833076661,9.707195536578618,21.96972347493372,Viral Spike,20251207_2248,forecast
2022-03-19,18.110117173553537,11.907221056997198,24.163841614486724,Viral Spike,20251207_2248,forecast
2022-03-20,18.432875055023473,12.579868503184215,24.73180253416916,Viral Spike,20251207_2248,forecast
2022-03-21,16.049450144518215,9.3318948925147,22.206969824971146,Viral Spike,20251207_2248,forecast
2022-03-22,16.171475326601364,9.942934661472737,22.328489657171463,Viral Spike,20251207_2248,forecast
2022-03-23,16.4840444999114,10.502385360035472,22.28424387254205,Viral Spike,20251207_2248,forecast
2022-03-24,16.367404189133865,10.285734315626955,22.82895659375418,Viral Spike,20251207_2248,forecast
2022-03-25,16.231617687788248,10.21380999293925,22.23949596901213,Viral Spike,20251207_2248,forecast
2022-03-26,18.081769961547877,12.022247935942742,23.860551614904644,Viral Spike,20251207_2248,forecast
2022-03-27,18.034205739300283,12.514958304363262,24.19463544964838,Viral Spike,20251207_2248,forecast
2022-03-28,15.294074064815092,8.928007092815612,21.427307677077096,Viral Spike,20251207_2248,forecast
2022-03-29,15.121453295370122,8.926979086639474,21.147517330865313,Viral Spike,20251207_2248,forecast
2022-03-30,15.190577433316864,8.793754870223367,21.78242734803525,Viral Spike,20251207_2248,forecast
2022-03-31,14.882036847257789,8.687383385297622,21.434411937848008,Viral Spike,20251207_2248,forecast
2022-04-01,14.612227397990479,8.484939030333273,20.187864428891487,Viral Spike,20251207_2248,forecast
2022-04-02,16.402793637992083,10.495210205264637,22.46905695482178,Viral Spike,20251207_2248,forecast
2022-04-03,16.339949657210312,11.01927781462886,22.56950654714124,Viral Spike,20251207_2248,forecast
2022-04-04,13.62052157700352,7.506152770792208,19.864920232985167,Viral Spike,20251207_2248,forecast
2022-04-05,13.540578696449211,7.512090500773404,19.49815127731574,Viral Spike,20251207_2248,forecast
2022-04-06,13.75123968891925,8.096764428372353,19.605114185648482,Viral Spike,20251207_2248,forecast
2022-04-07,13.621729438513972,7.746313355641739,19.95038902348737,Viral Spike,20251207_2248,forecast
2022-04-08,13.563935282936239,7.788339461504441,19.774805122130616,Viral Spike,20251207_2248,forecast
2022-04-09,15.606377095337589,9.330806517328195,21.31980651454994,Viral Spike,20251207_2248,forecast
2022-04-10,15.79685836813763,9.741500973694391,21.888678686290085,Viral Spike,20251207_2248,forecast
2022-04-11,13.317206791738787,7.71067855669977,19.5153645320146,Viral Spike,20251207_2248,forecast
2022-04-12,13.494559589459387,7.535828634974203,20.017953744799403,Viral Spike,20251207_2248,forecast
2022-04-13,13.95384234896816,8.143412532169238,19.88747921232228,Viral Spike,20251207_2248,forecast
2022-04-14,14.05171796287425,8.247377098255527,19.793170931843747,Viral Spike,20251207_2248,forecast
2022-04-15,14.196229363716087,7.709783159123114,20.444838087256024,Viral Spike,20251207_2248,forecast
2022-04-16,16.425221064692995,10.588961952349841,22.5728912693526,Viral Spike,20251207_2248,forecast
2022-04-17,16.752193644190474,10.951225814693569,23.28534791656723,Viral Spike,20251207_2248,forecast
2022-04-18,14.34956899068371,7.959615953499631,20.680637185335705,Viral Spike,20251207_2248,forecast
2022-04-19,14.582415943455404,8.518781806938723,20.42172316735322,Viral Spike,20251207_2248,forecast
2022-04-21,15.127125098834474,9.119876192769528,21.540314601485967,Viral Spike,20251207_2248,forecast
2022-04-22,15.205027820784133,9.272317912768365,21.285210767113757,Viral Spike,20251207_2248,forecast
2022-04-23,17.347500168404668,11.412810743251338,22.913931837645407,Viral Spike,20251207_2248,forecast
2022-04-24,17.542879570626233,11.33013403330047,23.531404261096196,Viral Spike,20251207_2248,forecast
2022-04-25,14.962909075306893,9.001111354339619,21.037541038744504,Viral Spike,20251207_2248,forecast
2022-04-26,15.018637861066415,9.093249895585672,21.067163513481887,Viral Spike,20251207_2248,forecast
2022-04-27,15.305512241008282,8.88213591905095,21.559390168619057,Viral Spike,20251207_2248,forecast
2022-04-28,15.178358747817208,9.163829191108254,21.046700787777553,Viral Spike,20251207_2248,forecast
2022-04-29,15.060455850791488,8.96536649384071,21.17703335813562,Viral Spike,20251207_2248,forecast
2022-04-30,17.030142921760113,10.563210270693414,22.972696023782355,Viral Spike,20251207_2248,forecast
2022-05-01,17.052415744816035,10.966908782782788,23.19412801348592,Viral Spike,20251207_2248,forecast
2022-05-02,14.298644380864847,8.561751745369051,20.00054695293946,Viral Spike,20251207_2248,forecast
2022-05-03,14.224668715957298,7.923467507388076,19.90266495484413,Viral Spike,20251207_2248,forecast
2022-05-04,14.412143140513214,8.52501631750449,20.300965208385136,Viral Spike,20251207_2248,forecast
2022-05-05,14.21404502182032,8.00520404015778,20.6294439894056,Viral Spike,20251207_2248,forecast
2022-05-06,14.058528692914406,7.63431156832337,20.38353656616067,Viral Spike,20251207_2248,forecast
2022-05-07,16.03975229979047,9.844398448657197,21.930403189240106,Viral Spike,20251207_2248,forecast
2022-05-08,16.092519617524225,9.970295743938665,22.278798941149237,Viral Spike,20251207_2248,forecast
2022-05-09,13.380445352784957,7.579427272033504,19.256042445860995,Viral Spike,20251207_2248,forecast
2022-05-10,13.396494510704995,6.807920672023636,19.657241363113858,Viral Spike,20251207_2248,forecast
2022-05-11,13.700835185412314,7.602460749515377,19.64156496062887,Viral Spike,20251207_2248,forecast
2022-05-12,13.637124459523402,7.43490165010263,19.607819152159724,Viral Spike,20251207_2248,forecast
2022-05-13,13.631386414463911,7.859315534158586,20.036165947512256,Viral Spike,20251207_2248,forecast
2022-05-14,15.787280832093682,9.507847096474777,21.48964791476181,Viral Spike,20251207_2248,forecast
2022-05-15,16.003990655945827,9.705273483321983,21.841175565722445,Viral Spike,20251207_2248,forecast
2022-05-16,13.43300341295755,6.955140530519636,19.266589861060126,Viral Spike,20251207_2248,forecast
2022-05-17,13.60122741012082,7.3497934231460995,19.33733159621081,Viral Spike,20251207_2248,forecast
2022-05-18,14.045446122465766,8.153523650681656,20.58696521205346,Viral Spike,20251207_2248,forecast
2022-05-19,14.09943289018013,8.030503068394557,20.09943044758954,Viral Spike,20251207_2248,forecast
2022-05-20,14.187860949846181,8.364850254174245,20.38354800057752,Viral Spike,20251207_2248,forecast
2022-05-21,16.425978725650697,10.37626050893929,22.465911727802258,Viral Spike,20251207_2248,forecast
2022-05-22,16.68066586208475,10.548108915644272,22.803707997552458,Viral Spike,20251207_2248,forecast
2022-05-23,14.095714631570326,7.8346641230195635,19.886191112371524,Viral Spike,20251207_2248,forecast
2022-05-24,14.237371716541787,7.846048577163926,20.036255653160463,Viral Spike,20251207_2248,forecast
2022-05-25,14.625212857559827,8.481888629998572,20.664567085894898,Viral Spike,20251207_2248,forecast
2022-05-26,14.589880842458932,8.267159151219898,20.786730645623155,Viral Spike,20251207_2248,forecast
2022-05-27,14.561804528054482,8.253008896176983,20.16199525195148,Viral Spike,20251207_2248,forecast
2022-05-28,16.675047303663945,10.766068133937681,22.940326814411456,Viral Spike,20251207_2248,forecast
2022-05-29,16.77129539244921,10.747082488864432,22.80817350798884,Viral Spike,20251207_2248,forecast
2022-05-30,13.993407420195657,7.945183630435396,20.591992474064458,Viral Spike,20251207_2248,forecast
2022-05-31,13.953161837745869,7.6915602563643555,19.773159636685914,Viral Spike,20251207_2248,forecast
2022-06-01,14.15835068933096,8.246511631229401,20.420404045859144,Viral Spike,20251207_2248,forecast
2022-06-02,13.940964756623766,8.106378919574466,20.074685542514306,Viral Spike,20251207_2248,forecast
2022-06-03,13.740575973744086,7.576390190848933,19.643604034434947,Viral Spike,20251207_2248,forecast
2022-06-04,15.712248520483463,9.289210588562623,21.599121613001543,Viral Spike,20251207_2248,forecast
2022-06-05,15.673387230875514,9.427696222247725,21.918491255923968,Viral Spike,20251207_2248,forecast
2022-06-06,12.76552381724329,6.901490778213407,18.457054786233897,Viral Spike,20251207_2248,forecast
2022-06-07,12.644279919509781,6.789210425488459,18.60464000750347,Viral Spike,20251207_2248,forecast
2022-06-08,12.802731184504818,6.385448913557515,18.990689766518983,Viral Spike,20251207_2248,forecast
2022-06-09,12.570130138649011,6.759579980074818,18.774346846250502,Viral Spike,20251207_2248,forecast
2022-06-10,12.390079196168742,6.373064768204207,18.48129059171491,Viral Spike,20251207_2248,forecast
2022-06-11,14.432664120886736,8.39110732422435,20.533673675050675,Viral Spike,20251207_2248,forecast
2022-06-12,14.484349848014313,8.775184667833974,20.72868374136244,Viral Spike,20251207_2248,forecast
2022-06-13,11.67821225034142,5.9219294602208,17.321569404431017,Viral Spike,20251207_2248,forecast
2022-06-14,11.706340857003646,5.549252227370474,18.17813291328778,Viral Spike,20251207_2248,forecast
2022-06-15,12.03970538501708,6.038497748581082,18.571522005916165,Viral Spike,20251207_2248,forecast
2022-06-16,11.997649349815562,6.397662552568244,18.046913991086377,Viral Spike,20251207_2248,forecast
2022-06-17,12.021080282929512,5.9564856257750085,18.095712288673372,Viral Spike,20251207_2248,forecast
2022-06-18,14.289038729474369,8.521963285344853,20.187186963201025,Viral Spike,20251207_2248,forecast
2022-06-19,14.551834567463805,8.688665987061336,20.165777922941984,Viral Spike,20251207_2248,forecast
2022-06-20,11.929891309807672,6.265092142117091,18.081062824357346,Viral Spike,20251207_2248,forecast
2022-06-21,12.148724198089674,6.064551647561802,17.660881302806978,Viral Spike,20251207_2248,forecast
2022-06-22,12.655409374916118,6.355430427812993,18.435647650682522,Viral Spike,20251207_2248,forecast
2022-06-23,12.758909773833912,6.554909241175861,18.61883996345643,Viral Spike,20251207_2248,forecast
2022-06-24,12.898303503078735,6.707452255294131,19.004766469309498,Viral Spike,20251207_2248,forecast
2022-06-25,15.263768064646749,9.287784108999652,21.095569334199755,Viral Spike,20251207_2248,forecast
2022-06-26,15.57289617129277,9.054454695006113,21.4341193575499,Viral Spike,20251207_2248,forecast
2022-06-27,12.938052736083236,6.476971645874657,19.154389329371643,Viral Spike,20251207_2248,forecast
2022-06-28,13.123792676510178,7.579915925979819,19.49694447387619,Viral Spike,20251207_2248,forecast
2022-06-29,13.559765379426526,7.322715127820836,19.74514961627729,Viral Spike,20251207_2248,forecast
2022-06-30,13.551678946845282,7.760329903454813,20.1711360875854,Viral Spike,20251207_2248,forecast
2022-07-01,13.544352156644337,7.3875913831060265,18.987086705598117,Viral Spike,20251207_2248,forecast
2022-07-02,15.74688523087492,9.418432955966447,21.691544745353816,Viral Spike,20251207_2248,forecast
2022-07-03,15.851919351891475,9.862506709656975,21.802761990965,Viral Spike,20251207_2248,forecast
2022-07-04,12.971270648236969,7.125153441834367,19.259009617965894,Viral Spike,20251207_2248,forecast
2022-07-05,12.915559324299359,6.932885810092086,18.74665450317452,Viral Spike,20251207_2248,forecast
2022-07-06,13.103335299051333,6.859547812653636,19.40903904772859,Viral Spike,20251207_2248,forecast
2022-07-07,12.842487537957561,6.959042198824998,19.072948886297663,Viral Spike,20251207_2248,forecast
2022-07-08,12.587953078654197,6.126096790195903,18.83425206422357,Viral Spike,20251207_2248,forecast
2022-07-09,14.570939645348643,8.780051655606542,20.708787117186954,Viral Spike,20251207_2248,forecast
2022-07-10,14.461030138070283,8.165281331754851,19.96720141839141,Viral Spike,20251207_2248,forecast
2022-07-11,11.370033889450996,5.331491696641325,17.19156641889954,Viral Spike,20251207_2248,forecast
2022-07-12,44.29853121612482,37.9955209513628,50.057984695965615,Viral Spike,20251207_2248,forecast
2022-07-13,11.21762770022575,5.202865780905169,17.56626795201016,Viral Spike,20251207_2248,forecast
2022-07-14,10.868101948539712,4.513102950160591,16.92032432669713,Viral Spike,20251207_2248,forecast
2022-07-15,10.565643702131407,4.59285897285613,16.923371175892342,Viral Spike,20251207_2248,forecast
2022-07-16,12.557881185929036,6.101478258293901,18.408402119870388,Viral Spike,20251207_2248,forecast
